file,speaker,debate,sentence_id,text,char_len,word_len,clean_text,clean_word_len,tokens,tokens_no_stop,stemmed_tokens,lemma_tokens,processed_text,neg,neu,pos,compound,sentiment
trump_1st.txt,Trump,1,521,"But you look at the Middle East, you started the Iran deal, that's another beauty where you have a country that was ready to fall, I mean, they were doing so badly.",164,32,but you look at the middle east you started the iran deal that is another beauty where you have a country that was ready to fall i mean they were doing so badly,33,but you look at the middle east you started the iran deal that is another beauty where you have a country that was ready to fall i mean they were doing so badly,look middle east started iran deal another beauty country ready fall mean badly,look middl east start iran deal anoth beauti countri readi fall mean badli,look middle east start iran deal another beauty country ready fall mean badly,look middle east start iran deal another beauty country ready fall mean badly,0.134,0.66,0.206,0.4521,positive
trump_1st.txt,Trump,1,522,They were choking on the sanctions.,35,6,they were choking on the sanctions,6,they were choking on the sanctions,choking sanctions,choke sanction,choke sanction,choke sanction,0.375,0.625,0.0,-0.4588,negative
trump_1st.txt,Trump,1,523,"And now they're going to be actually probably a major power at some point pretty soon, the way they're going.",109,20,and now they are going to be actually probably a major power at some point pretty soon the way they are going,22,and now they are going to be actually probably a major power at some point pretty soon the way they are going,actually probably major power point pretty soon way,actual probabl major power point pretti soon way,actually probably major power point pretty soon way,actually probably major power point pretty soon way,0.0,0.849,0.151,0.4939,positive
trump_1st.txt,Trump,1,524,"But when you look at NATO, I was asked on a major show, what do you think of NATO?",82,19,but when you look at nato i was asked on a major show what do you think of nato,19,but when you look at nato i was asked on a major show what do you think of nato,look nato asked major show nato,look nato ask major show nato,look nato ask major show nato,look nato ask major show nato,0.0,1.0,0.0,0.0,neutral
trump_1st.txt,Trump,1,525,"And you have to understand, I'm a businessperson.",49,8,and you have to understand i am a businessperson,9,and you have to understand i am a businessperson,understand businessperson,understand businessperson,understand businessperson,understand businessperson,0.0,1.0,0.0,0.0,neutral
trump_1st.txt,Trump,1,526,I did really well.,18,4,i did really well,4,i did really well,really,realli,really,really,0.0,0.455,0.545,0.3384,positive
trump_1st.txt,Trump,1,527,But I have common sense.,24,5,but i have common sense,5,but i have common sense,common sense,common sens,common sense,common sense,0.0,1.0,0.0,0.0,neutral
trump_1st.txt,Trump,1,528,"And I said, well, I'll tell you.",32,7,and i said well i will tell you,8,and i said well i will tell you,tell,tell,tell,tell,0.0,0.704,0.296,0.2732,positive
trump_1st.txt,Trump,1,529,I haven't given lots of thought to NATO.,40,8,i have not given lots of thought to nato,9,i have not given lots of thought to nato,given lots thought nato,given lot thought nato,give lot think nato,give lot think nato,0.0,1.0,0.0,0.0,neutral
trump_1st.txt,Trump,1,530,But two things.,15,3,but two things,3,but two things,two things,two thing,two thing,two thing,0.0,1.0,0.0,0.0,neutral
trump_1st.txt,Trump,1,531,"Number one, the 28 countries of NATO, many of them aren't paying their fair share.",82,15,number one the countries of nato many of them are not paying their fair share,15,number one the countries of nato many of them are not paying their fair share,number countries nato many paying fair share,number countri nato mani pay fair share,number country nato many pay fair share,number country nato many pay fair share,0.112,0.687,0.2,0.1376,positive
trump_1st.txt,Trump,1,532,"Number two -- and that bothers me, because we should be asking -- we're defending them, and they should at least be paying us what they're supposed to be paying by treaty and contract.",184,34,number two and that bothers me because we should be asking we are defending them and they should at least be paying us what they are supposed to be paying by treaty and contract,34,number two and that bothers me because we should be asking we are defending them and they should at least be paying us what they are supposed to be paying by treaty and contract,number two bothers asking defending least paying supposed paying treaty contract,number two bother ask defend least pay suppos pay treati contract,number two bother ask defend least pay suppose pay treaty contract,number two bother ask defend least pay suppose pay treaty contract,0.051,0.912,0.037,-0.128,negative
trump_1st.txt,Trump,1,533,"And, number two, I said, and very strongly, NATO could be obsolete, because -- and I was very strong on this, and it was actually covered very accurately in the New York Times, which is unusual for the New York Times, to be honest -- but I said, they do not focus on terror.",274,54,and number two i said and very strongly nato could be obsolete because and i was very strong on this and it was actually covered very accurately in the new york times which is unusual for the new york times to be honest but i said they do not focus on terror,52,and number two i said and very strongly nato could be obsolete because and i was very strong on this and it was actually covered very accurately in the new york times which is unusual for the new york times to be honest but i said they do not focus on terror,number two strongly nato obsolete strong actually covered accurately new york times unusual new york times honest focus terror,number two strongli nato obsolet strong actual cover accur new york time unusu new york time honest focu terror,number two strongly nato obsolete strong actually cover accurately new york time unusual new york time honest focus terror,number two strongly nato obsolete strong actually cover accurately new york time unusual new york time honest focus terror,0.028,0.782,0.19,0.8104,positive
trump_1st.txt,Trump,1,534,And I was very strong.,22,5,and i was very strong,5,and i was very strong,strong,strong,strong,strong,0.0,0.455,0.545,0.5563,positive
trump_1st.txt,Trump,1,535,And I said it numerous times.,29,6,and i said it numerous times,6,and i said it numerous times,numerous times,numer time,numerous time,numerous time,0.0,1.0,0.0,0.0,neutral
trump_1st.txt,Trump,1,536,"And about four months ago, I read on the front page of the Wall Street Journal that NATO is opening up a major terror division.",127,25,and about four months ago i read on the front page of the wall street journal that nato is opening up a major terror division,25,and about four months ago i read on the front page of the wall street journal that nato is opening up a major terror division,four months ago read front page wall street journal nato opening major terror division,four month ago read front page wall street journal nato open major terror divis,four month ago read front page wall street journal nato open major terror division,four month ago read front page wall street journal nato open major terror division,0.134,0.866,0.0,-0.5267,negative
trump_1st.txt,Trump,1,537,And I think that's great.,25,5,and i think that is great,6,and i think that is great,great,great,great,great,0.0,0.423,0.577,0.6249,positive
trump_1st.txt,Trump,1,538,And I think we should get -- because we pay approximately 73 percent of the cost of NATO.,89,18,and i think we should get because we pay approximately percent of the cost of nato,16,and i think we should get because we pay approximately percent of the cost of nato,get pay approximately percent cost nato,get pay approxim percent cost nato,get pay approximately percent cost nato,get pay approximately percent cost nato,0.08,0.92,0.0,-0.1027,negative
trump_1st.txt,Trump,1,539,It's a lot of money to protect other people.,44,9,it is a lot of money to protect other people,10,it is a lot of money to protect other people,lot money protect people,lot money protect peopl,lot money protect people,lot money protect people,0.0,0.729,0.271,0.3818,positive
trump_1st.txt,Trump,1,540,But I'm all for NATO.,21,5,but i am all for nato,6,but i am all for nato,nato,nato,nato,nato,0.0,1.0,0.0,0.0,neutral
